ScatID,Obs,Date,Month,Site,Location,Latitude,Longitude,% Certain,Weather,Hormone_Quality,Notes,Individual_ID,Species_ID,,,,,,,,,ScatID,,,,,,,,,,,,
STL192,YH,8/26/22,8,Watershed,Kirkland,47.64789,-122.18793,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL193,YH,8/26/22,8,Watershed,Kirkland,47.64791,-122.18781,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL194,YH,8/26/22,8,Watershed,Kirkland,47.64791,-122.18781,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL195,YH,8/26/22,8,Watershed,Kirkland,47.64698,-122.18892,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL196,YH,8/26/22,8,Watershed,Kirkland,47.64704,-122.18899,,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL197,YH,8/26/22,8,Watershed,Kirkland,47.64704,-122.18977,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL198,YH,8/26/22,8,Watershed,Kirkland,47.64704,-122.18977,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL199,YH,8/26/22,8,Watershed,Kirkland,47.64704,-122.18977,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL200,YH,8/26/22,8,Watershed,Kirkland,47.64708,-122.18975,100,Cloudy,C,on top of bunny poop,,,,,,,,,,,,,,,,,,,,,,,
STL201,YH,8/26/22,8,Watershed,Kirkland,47.6472,-122.18969,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL202,YH,8/26/22,8,Watershed,Kirkland,47.6469,-122.19003,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL203,YH,8/26/22,8,Watershed,Kirkland,47.6469,-122.18996,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL204,YH,8/26/22,8,Watershed,Kirkland,47.64628,-122.18895,100,Cloudy,C,sun bleached,,,,,,,,,,,,,,,,,,,,,,,
STL205,YH,8/26/22,8,Watershed,Kirkland,47.64681,-122.18965,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL206,YH,8/26/22,8,Watershed,Kirkland,47.64694943,-122.189687,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL207,YH,8/26/22,8,Watershed,Kirkland,47.64686,-122.1894,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL208,YH,8/26/22,8,Watershed,Kirkland,47.64725,-122.18958,100,Cloudy,A,over 465,,,,,,,,,,,,,,,,,,,,,,,
STL209,YH,8/26/22,8,Watershed,Kirkland,47.64725,-122.18958,100,Cloudy,C,under 464,,,,,,,,,,,,,,,,,,,,,,,
STL210,YH,8/26/22,8,Watershed,Kirkland,47.64754,-122.1898,100,Cloudy,C,moldy,,,,,,,,,,,,,,,,,,,,,,,
STL211,YH,8/26/22,8,Watershed,Kirkland,47.64627,-122.18911,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL212,YH,8/26/22,8,Watershed,Kirkland,47.6468,-122.18866,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL213,YH,8/26/22,8,Watershed,Kirkland,47.64762,-122.18996,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL214,YH,8/26/22,8,Watershed,Kirkland,47.64751,-122.19009,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL215,YH,8/26/22,8,Watershed,Kirkland,47.64761,-122.19014,100,Cloudy,B,,,,,,,,,,,,,,,,,,,,,,,,
STL216,YH,8/26/22,8,Watershed,Kirkland,47.64753,-122.19012,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL217,YH,8/26/22,8,Watershed,Kirkland,47.64743,-122.19006,100,Cloudy,B,,,,,,,,,,,,,,,,,,,,,,,,
STL218,YH,8/26/22,8,Watershed,Kirkland,47.64627,-122.18847,100,Cloudy,C,full of red fabric/rope,,,,,,,,,,,,,,,,,,,,,,,
STL219,YH,8/26/22,8,Watershed,Kirkland,47.64728,-122.19017,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL220,YH,8/26/22,8,Watershed,Kirkland,47.64725,-122.19016,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL221,YH,8/26/22,8,Watershed,Kirkland,47.64622,-122.18894,100,Cloudy,B,,,,,,,,,,,,,,,,,,,,,,,,
STL222,YH,8/26/22,8,Watershed,Kirkland,47.64622,-122.18894,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL223,YH,8/26/22,8,Watershed,Kirkland,47.64783,-122.19028,100,Cloudy,B,on top of dog poop,,,,,,,,,,,,,,,,,,,,,,,
STL224,YH,8/26/22,8,Watershed,Kirkland,47.64801,-122.19013,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL225,YH,8/26/22,8,Watershed,Kirkland,47.64801,-122.19013,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL226,YH,8/26/22,8,Watershed,Kirkland,47.64801,-122.19013,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL227,YH,8/26/22,8,Watershed,Kirkland,47.64801,-122.19013,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL228,YH,8/26/22,8,Watershed,Kirkland,47.64801,-122.19013,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
STL229,YH,8/26/22,8,Watershed,Kirkland,47.64923,-122.18946,100,Cloudy,A,,,,,,,,,,,,,,,,,,,,,,,,
STL230,YH,8/26/22,8,Watershed,Kirkland,47.64923,-122.18946,100,Cloudy,C,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_54,TC,8/25/22,8,Interlaken,Seattle,47.63409,-122.80669,50,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_55,TC,8/24/22,8,Interlaken,Seattle,47.634117,-122.306688,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_56,TC,8/24/22,8,Interlaken,Seattle,47.634716,-122.306183,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_57,TC,8/24/22,8,Interlaken,Seattle,47.633546,-122.307,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_58,TC,8/24/22,8,Interlaken,Seattle,47.634248,-122.3066,50,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_59,TC,8/24/22,8,Interlaken,Seattle,47.633644,-122.306766,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEL01,tac,7/15/21,7,Kingfisher Natural Area,Seattle,47.70393,-122.31141,70%,Sunny,,Very dry and crumbly,,,,,,,,,,,,,,,,,,,,,,,
SEL02,kf,7/25/21,,Woodland Park,,47.66641,-122.34602,70%,Sunny,,,,,,,,,,,,,,,,,,,,,,,,,
SEL03,,8/16/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEL04,LRP,8/6/22,8,Green Lake (Dave Mathews alley),Seattle,47.684515,-122.332147,95,sunny,,,,,,,,,,,,,,,,,,,,,,,,,
SEL05,cb,5/21/21,5,Union Bay,Seattle,47.685023,-122.292995,100,Sunny,,,,,,,,,,,,,137,,,,,,,,,,,,
SEL06,gw,8/19/21,8,West Duwamish,Seattle,47.54287,-122.34947,100,,,,,,,,,,,,,,462,,,,,,,,,,,,
SEL07,skh/cb,5/17/21,5,Union Bay,Seattle,47.656964,-122.292623,90,Partly Rainy,,in  Collection form spreadsehet as SE_SKH,,,,,,,,,,,128,,,,,,,,,,,,
SEL08,gw,8/19/21,8,West Duwamish,Seattle,47.5448,-122.35275,100,,,,,,,,,,,,,,461,,,,,,,,,,,,
SEL09,gw,8/19/21,8,West Duwamish,Seattle,47.54423,-122.35069,100,,,,,,,,,,,,,,463,,,,,,,,,,,,
SEL10,skh/cb,5/17/21,5,Union Bay,Seattle,47.657714,-122.292174,80,Partly Rainy,,in  Collection form spreadsehet as SE_SKH,,,,,,,,,,,129,,,,,,,,,,,,
SEL11,lrp,10/6/21,10,Green Lake,Seattle,47.685439,-122.331426,90,Sunny,,"fresh (<1 day), full of berries, in street out front of Laura's house",,,,,,,,,,,_CB01,,,,,,,,,,,,
SEL12,lrp,4/30/21,4,Union Bay,Seattle,47.656631,-122.293859,100,Partly Rainy,,,,,,,,,,,,,109,,,,,,,,,,,,
SEL13,jh,5/13/21,5,Union Bay,Seattle,47.657293,-122.29642,,,,,,,,,,,,,,,125,,,,,,,,,,,,
SEL14,skh/cb,5/17/21,5,Union Bay,Seattle,47.656931,-122.292599,80,Partly Rainy,,in  Collection form spreadsehet as SE_SKH,,,,,,,,,,,127,,,,,,,,,,,,
SEL15,cb,4/30/21,4,Union Bay,Seattle,47.6560937,-122.2956328,100,Partly Rainy,,,,,,,,,,,,,106,,,,,,,,,,,,
SEL16,lrp,4/30/21,4,Union Bay,Seattle,47.654232,-122.2952771,100,Partly Rainy,,,,,,,,,,,,,108,,,,,,,,,,,,
SEL17,cb,4/30/21,4,Union Bay,Seattle,47.656934,-122.292687,100,Partly Rainy,,,,,,,,,,,,,107,,,,,,,,,,,,
SEL18,lrp,11/10/21,11,Green Lake,Seattle,47.683802,-122.331895,90,Partly Rainy,,"on grassy strip in middle of alley, <2 days old",,,,,,,,,,,_LRP01,,,,,,,,,,,,
SEL19,lp ,2019,NA,Other,Seattle,47.684971,-122.328665,100,,,"fresh, Laura's moms front yard, but sat in freezer for a few years. Scat ID is duplicate so this one should probably be changed",,,,,,,,,,,1,,,,,,,,,,,,
SEL20,nb,8/20/21,8,Llandover,Seattle,47.734,122.362,100,Sunny,,,,,,,,,,,,,464,,,,,,,,,,,,
SEL21,pb,9/20/21,9,Carkeek,Seattle,,,,,,not certain on date,,,,,,,,,,,,,,,,,,,,,,,
SEL22,lrp,11/18/21,11,Green Lake,Seattle,47.684617,-122.332243,95,Partly Rainy,,"same as above in different part of same alley, <1 day old",,,,,,,,,,,_LRP05,,,,,,,,,,,,
SEL23,pb,9/20/21,9,Carkeek,Seattle,,,,,,not certain on date,,,,,,,,,,,,,,,,,,,,,,,
SEL24,pb,9/20/21,9,Carkeek,Seattle,,,,,,not certain on date,,,,,,,,,,,,,,,,,,,,,,,
SEL25,pb,8/22/21,8,Carkeek,Seattle,,,,,,cherry,,,,,,,,,,,,,,,,,,,,,,,
SEL26,pb,8/14/21,8,Carkeek,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEVL01,jr,8/20/21,8,Lsabuela Beach Park,Vashon,47.4047,-122.5135,90,Sunny,,,VCoyoteM13,,,,,,,,,,,,,,,,,,,,,,
SEVL02,jh,8/21/21,8,Needle Creek,Vashon,47.475052,-122.474215,100,,,"PK latrine, separated, pup coyote due to diametere? up to one week",VCoyoteM12,,,,,,,,,,,,,,,,,,,,,,
SEVL03,jr,8/22/21,8,Frog Holler,Vashon,47.3732,-122.498,50,Cloudy,,"< 1 week old, frog holler transect",,,,,,,,,,,,,,,,,,,,,,,
SEVL04,jr,8/1/21,8,Wayburn,Vashon,47.2412,-122.3107,90,Sunny,,waybrun adjacent to wildcam station,VCoyoteM14,,,,,,,,,,,,,,,,,,,,,,
SEVL05,jh,5/21/21,5,Needle Creek,Vashon,47.475524,-122.47508,100,Very Rainy,,Mid of Tom's Trail,VCoyoteM12,,,,,,,,,,,,,,,,,,,,,,
SEVL06,sm,8/18/21,8,Burton Loop,Vashon,47.3877,-122.4511,50,,,at edge of side trail of burton loop transect',,,,,,,,,,,,,,,,,,,,,,,
SEVL07,jh,8/21/21,8,Needle Creek,Vashon,47.475052,-122.474215,100,,,"up to one week old, PK latrine",,,,,,,,,,,,,,,,,,,,,,,
SEVL08,jh,6/4/21,6,Needle Creek,Vashon,47.472639,-122.470894,100,Cloudy,,"Stallings, 2 days old",VCoyoteF09,,,,,,,,,,,,,,,,,,,,,,
SEVL09,jr,8/21/21,8,Lisabuala Beach Park,Vashon,47.4046,-122.5159,90,Sunny,,,VCoyoteM13,,,,,,,,,,,,,,,,,,,,,,
SEVL10,jh,6/19/21,6,Needle Creek,Vashon,47.475429,-122.474566,100,Very Rainy,,"Toms trail E, 2-3 weeks old",VCoyoteF09,,,,,,,,,,,,,,,,,,,,,,
SEVL11,jh,5/28/21,5,Needle Creek,Vashon,47.475052,-122.474215,50,Very Rainy,,"less than 3 days old, coyote? very smelly and loose but with bone and found in usual spot",VCoyoteF07,,,,,,,,,,,,,,,,,,,,,,
SEVL12,jh,8/19/21,8,Needle Creek,Vashon,47.475306,-122.474657,65,Sunny,,"Toms trail, nof piles, fresh",VCoyoteF09,,,,,,,,,,,,,,,,,,,,,,
SEVL13,jh,8/14/21,8,Needle Creek,Vashon,47.475052,-122.474215,100,Sunny,,"PK latrine, pupsize, up to one 1 week old",,,,,,,,,,,,,,,,,,,,,,,
SEVL14,jh,7/26/21,7,Needle Creek,Vashon,47.476621,-122.47103,95,Sunny,,"Mailbox hill, on pavement edge",VCoyoteM15,,,,,,,,,,,,,,,,,,,,,,
SEVL15,jh,8/19/21,8,Needle Creek,Vashon,47.475306,-122.474657,65,Sunny,,Toms trail/S of piles,,,,,,,,,,,,,,,,,,,,,,,
SEVL16,jh,3/11/21,3,Needle Creek,Vashon,47.475052,-122.474215,,,,old sample,,,,,,,,,,,,,,,,,,,,,,,
SEVL17,jh,5/18/21,5,Needle Creek,Vashon,47.474243,-122.470922,100,Cloudy,,Betos,,,,,,,,,,,,,,,,,,,,,,,
SEVL18,jh,8/14/21,8,Needle Creek,Vashon,47.475052,-122.474215,100,Sunny,,PK latrine,,,,,,,,,,,,,,,,,,,,,,,
SEVL19,jr,8/22/21,8,Frog Holler,Vashon,47.3704,-122.499,75,Cloudy,,collected at the confluence of 3 trails at teh south end of frog holler,VCoyoteF10,,,,,,,,,,,,,,,,,,,,,,
SEVL20,jh,8/21/21,8,Needle Creek,Vashon,47.475445,-122.475057,100,,,Base of Tom's Stairway,VCoyoteM11,,,,,,,,,,,,,,,,,,,,,,
SEVL21,jh,,,,Vashon,,,,,,,VCoyoteM12,,,,,,,,,,,,,,,,,,,,,,
SEVL22,bp,7/13/21,7,Lost Lake beach,Vashon,47.36023133,-122.4886259,75,sunny,,"very fresh, within 2 hours as not washed away by tides yet",,,,,,,,,,,,,,,,,,,,,,,
SEVL23,jh,3/11/21,3,Needle Creek,Vashon,47.475052,-122.474215,,,,old sample,,,,,,,,,,,,,,,,,,,,,,,
SEVL24,jh,3/11/21,3,Needle Creek,Vashon,47.475809,-122.471011,,Rainy,,"N Speed bump, old sample",,,,,,,,,,,,,,,,,,,,,,,
SEVL25,jr,8/21/21,8,,Vashon,47.4059,-122.5123,75,Sunny,,"driveway near JHR home, sample 6,7,8 taken from area of significant vocalization during past 10 days",VCoyoteM13,,,,,,,,,,,,,,,,,,,,,,
SEVL26,jh,7/26/21,7,Needle Creek,Vashon,47.472761,-122.470995,100,Sunny,,Faith's Speedbump,VCoyoteF09,,,,,,,,,,,,,,,,,,,,,,
SEVL27,jh,5/18/21,5,Needle Creek,Vashon,47.475998,-122.475724,100,,,Wood pecker hillside,,,,,,,,,,,,,,,,,,,,,,,
SEVL28,jr,8/18/21,8,,Vashon,47.4057,-122.5731,90,Sunny,,adjacent to small pond area of regular vocal activiti y druing the last 2 months,,,,,,,,,,,,,,,,,,,,,,,
SEVL29,jh,4/2/21,4,Needle Creek,Vashon,47.474494,-122.471252,100,Very Rainy,,"Joes, 8 days old",VCoyoteM11,,,,,,,,,,,,,,,,,,,,,,
SEVL30,jh,8/21/21,8,Needle Creek,Vashon,47.475052,-122.474215,100,,,"Lots of vocalization the night before, pk latrine",VCoyoteM11,,,,,,,,,,,,,,,,,,,,,,
SEVL31,bp,8/13/21,8,Westside Water,Vashon,47.46531004,-122.4791282,50,sunny,,"old, weather has been hot, very dry, small so could alternatively be raccoon",VCoyoteF07,,,,,,,,,,,,,,,,,,,,,,
SEVL32,jh,5/21/21,5,Needle Creek,Vashon,47.475733,-122.475541,100,,,Mushroom tree,,,,,,,,,,,,,,,,,,,,,,,
SEVL33,jh,8/21/21,8,Needle Creek,Vashon,47.478113,-122.474454,,Cloudy,,"Fresh, Culvert bills",,,,,,,,,,,,,,,,,,,,,,,
SEVL34,bp,8/13/21,8,Westside Water,Vashon,47.46531004,-122.4791282,50,sunny,,"old, weather has been hot, very dry, small so could alternatively be raccoon",VCoyoteM12,,,,,,,,,,,,,,,,,,,,,,
SEVL35,jh,4/4/21,4,Needle Creek,Vashon,47.471526,-122.470447,100,,,Robs,VCoyoteF07,,,,,,,,,,,,,,,,,,,,,,
SEVL36,jh,5/21/21,5,Needle Creek,Vashon,47.475622,-122.475349,,Rainy,,"less than 1 week old, lower toms trail, intersetion",,,,,,,,,,,,,,,,,,,,,,,
SEVL37,jh,4/25/21,4,Needle Creek,Vashon,47.47542,-122.474734,,,,"Top of Tom,'s Trail",VCoyoteM11,,,,,,,,,,,,,,,,,,,,,,
SEVL38,bk,,,,Vashon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEVL39,bk,,,,Vashon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEVL40,jr,6/7/21,6,Christensen Canyon,Vashon,48.3941,-122.5075,60,Partly Cloudy,,rained on,,,,,,,,,,,,,,,,,,,,,,,
SEVL41,sa,6/5/21,6,Paradise Equestrian,Vashon,47.41144,-122.48916,80,Sunny,,next to trail,,,,,,,,,,,,,,,,,,,,,,,
SEVL42,st,6/11/21,6,Judd Creek Preserve,Vashon,47.4158138,-122.4735585,90,Partly Rainy,,,,,,,,,,,,,,,,,,,,,,,,,
SEVL43,sa,5/25/21,5,Paradise Equestrian,Vashon,47.41023,-122.49255,80,Cloudy,,roadside; ~50 feet from sample 01 but with similar freshness,,,,,,,,,,,,,,,,,,,,,,,
SEVL44,sa,6/15/21,6,Paradise Equestrian,Vashon,47.41137,-122.49236,90,Sunny,,on road,,,,,,,,,,,,,,,,,,,,,,,
SEVL45,sm,6/30/21,6,Burton Loop,Vashon,47.3895347,-122.4592963,80,Partly Cloudy,,"small, very dry and flattened on should of road",,,,,,,,,,,,,,,,,,,,,,,
SEVL46,pb,6/13/21,6,Lisabeula ,Vashon,47.4047217,-122.516043,100,Rainy,,"Mown path between lisabeula and through private property, usually some scats in this area, fresh",VCoyoteM14,,,,,,,,,,,,,,,,,,,,,,
SE_LRP11,lrp,9/1/22,9,Green Lake (Dave Mathews alley),Seattle,47.684515,-122.332147,60,Cloudy,,"diarrhea scat I thought was dog at first, but it was right by a bunch of cat fur, blood, and intestines. I collected fur and intestines in SE_LRP12 whirlpack and put with prey samples in small chest freezer",,,,,,,,,,,,,,,,,,,,,,,
SE_LRP13,lrp,9/2/22,9,Green Lake neighborhood,Seattle,47.685014,-122.333852,70,Sunny,,"could be dog; soft-serve diarrhea, black scat with lots of hairs and some veg",,,,,,,,,,,,,,,,,,,,,,,
SE749,SK,8/31/22,8,Crown Hill Cemetary,Seattle,47.69421,-122.36928,100,Sunny,C,Cherry,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE750,SK,8/31/22,8,Hills of Eternity,Seattle,47.64549,-122.36543,100,Sunny,B,,CoyoteM12,,,,,,,,,,,,,,,,,,,,,,
SE751,SK,8/31/22,8,Hills of Eternity,Seattle,47.64656,-122.36736,100,Sunny,B,,CoyoteF31,,,,,,,,,,,,,,,,,,,,,,
SE752,SK,8/31/22,8,Hills of Eternity,Seattle,47.6465,-122.36739,100,Sunny,C,,CoyoteF31,,,,,,,,,,,,,,,,,,,,,,
SE753,SK,8/31/22,8,Hills of Eternity,Seattle,47.64397,-122.36384,100,Sunny,C,,CoyoteM37,,,,,,,,,,,,,,,,,,,,,,
SE754,SK,8/31/22,8,Hills of Eternity,Seattle,47.6451,-122.36387,100,Sunny,C,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE755,SK,8/31/22,8,Hills of Eternity,Seattle,47.64522,-122.36393,100,Sunny,C,,*CoyoteM38,,,,,,,,,,,,,,,,,,,,,,
SE756,SK,8/31/22,8,Hills of Eternity,Seattle,47.64525,-122.36376,100,Sunny,C,,CoyoteM37,,,,,,,,,,,,,,,,,,,,,,
SE757,SK,8/31/22,8,Hills of Eternity,Seattle,47.64596,-122.36383,100,Sunny,B,,CoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SE758,SK,8/31/22,8,Hills of Eternity,Seattle,47.64597,-122.36372,100,Sunny,B,,CoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SE759,SK,8/31/22,8,Hills of Eternity,Seattle,47.64675,-122.36459,100,Sunny,C,,CoyoteM38,,,,,,,,,,,,,,,,,,,,,,
SE760,SK,8/31/22,8,Hills of Eternity,Seattle,47.64678,-122.36498,100,Sunny,C,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE761,SK,8/31/22,8,Hills of Eternity,Seattle,47.64677,-122.36533,100,Sunny,C,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE762,SK,9/2/22,9,Elliot Bay,Seattle,47.63965,-122.3853,100,Sunny,A,,CoyoteF20,,,,,,,,,,,,,,,,,,,,,,
SE763,SK,9/2/22,9,Elliot Bay,Seattle,47.63822,-122.38548,100,Sunny,C,,CoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SE764,SK,9/2/22,9,Elliot Bay,Seattle,47.63822,-122.38548,100,Sunny,C,Location slightly off,FAILED,,,,,,,,,,,,,,,,,,,,,,
SEL27,G,9/8/22,9,Interlaken,Seattle,47.64417,-122.31963,100,Sunny,C,"Approximate location, was sitting in unfridgerated bag for a day or two",,,,,,,,,,,,,,,,,,,,,,,
UCP539,SK,9/30/22,9,Point Defiance,Tacoma,47.31303,-122.53009,100,Sunny,C,some mold,,,,,,,,,,,,,,,,,,,,,,,
UCP540,SK,9/30/22,9,Ruston Park,Tacoma,47.29635,-122.51042,50,Sunny,A,,,,,,,,,,,,,,,,,,,,,,,,
UCP541,SK,9/30/22,9,Ruston Park,Tacoma,47.29635,-122.51042,100,Sunny,A,,,,,,,,,,,,,,,,,,,,,,,,
UCP542,SK,9/30/22,9,Ruston Park,Tacoma,47.29653,122.51015,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP543,SK,9/30/22,9,Ruston Park,Tacoma,47.29653,122.51015,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP544,SK,9/30/22,9,Ruston Park,Tacoma,47.29653,122.51015,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP545,SK,9/30/22,9,Ruston Park,Tacoma,47.29697,-122.51028,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP546,SK,9/30/22,9,Ruston Park,Tacoma,47.29678,-122.50993,100,Sunny,A,,,,,,,,,,,,,,,,,,,,,,,,
SE765,SK,9/30/22,9,North Seattle College,Seattle,47.69636,-122.3328,100,Sunny,B,,CoyoteM34,,,,,,,,,,,,,,,,,,,,,,
SE766,SK,9/30/22,9,North Seattle College,Seattle,47.70105,-122.33125,100,Sunny,B,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE767,SK,9/30/22,9,North Seattle College,Seattle,47.70171,-122.33122,50,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE768,SK,9/30/22,9,North Seattle College,Seattle,47.70166,-122.33285,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE769,SK,9/30/22,9,North Seattle College,Seattle,47.70154,-122.33292,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE770,SK,10/5/22,10,Campus,Seattle,47.65146,-122.30808,100,Cloudy,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_60,TC,9/24/22,9,Interlaken,Seattle,47.63388,-122.306407,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_61,TC,9/24/22,9,Interlaken,Seattle,47.635456,-122.305113,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_62,TC,9/22/22,9,Interlaken,Seattle,47.635561,-122.307198,100,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_63,TC,9/23/22,9,Interlaken,Seattle,47.63503,-122.30777,70,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_64,TC,9/23/22,9,Interlaken,Seattle,47.635939,-122.305789,70,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_65,TC,9/23/22,9,Interlaken,Seattle,47.63675,-122.30901,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_66,TC,9/23/22,9,Interlaken,Seattle,47.636659,-122.308614,100,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_67,TC,9/23/22,9,Interlaken,Seattle,47.63439,-122.30197,80,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_68,TC,9/26/22,9,Interlaken,Seattle,47.63574,-122.3047,60,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_69,TC,9/26/22,9,Interlaken,Seattle,47.63833,-122.311025,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_70,TC,9/26/22,9,Interlaken,Seattle,47.635984,-122.306106,50,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_71,TC,9/26/22,9,Interlaken,Seattle,47.63545,-122.3057,100,,C,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_72,TC,9/26/22,9,Interlaken,Seattle,47.63833,-122.311025,50,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_73,TC,9/26/22,9,Interlaken,Seattle,47.63591,-122.305686,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_74,TC,9/29/22,9,Interlaken,Seattle,47.633988,-122.307509,60,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_75,TC,9/29/22,9,Interlaken,Seattle,47.636349,-122.307075,100,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_76,TC,9/29/22,9,Interlaken,Seattle,47.635359,-122.306379,100,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_77,TC,9/29/22,9,Interlaken,Seattle,47.634811,-122.307171,50,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_78,TC,9/26/22,9,Interlaken,Seattle,47.634647,-122.305376,70,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_79,TC,9/27/22,9,Interlaken,Seattle,47.634749,-122.306036,80,,A,potentially like hours hold,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_80,TC,9/25/22,9,Interlaken,Seattle,47.635303,-122.305304,100,,C,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_81,TC,9/27/22,9,Interlaken,Seattle,47.635442,-122.305708,90,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_82,TC,8/30/22,8,Interlaken,Seattle,47.63394,-122.306454,100,,B,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_83,TC,8/30/22,8,Interlaken,Seattle,47.634159,-122.306668,90,,A,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_84,TC,8/30/22,8,Interlaken,Seattle,47.635678,-122.305661,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_85,TC,8/30/22,8,Interlaken,Seattle,47.634094,-122.306653,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_86,TC,8/30/22,8,Interlaken,Seattle,47.635831,-122.304592,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_87,TC,8/30/22,8,Interlaken,Seattle,47.634417,-122.306502,100,,,,,,,,,,,,,,,,,,,,,,,,,,
SE_TC_88,TC,8/28/22,8,Interlaken,Seattle,47.634371,-122.306511,100,,,,,,,,,,,,,,,,,,,,,,,,,,
